"","id","date","pm25","pm10","o3","no2","so2","co"
"477",tianjin,"2019/1/21",65,73,NA,31,11,15
"478",tianjin,"2019/1/22",148,85,NA,40,18,17
"479",tianjin,"2019/1/23",170,53,NA,32,7,15
"480",tianjin,"2019/1/24",108,61,NA,31,7,14
"481",tianjin,"2019/1/25",129,42,NA,19,5,6
"482",tianjin,"2019/1/26",78,39,NA,21,6,8
"483",tianjin,"2019/1/27",77,84,NA,30,11,11
"484",tianjin,"2019/1/28",170,42,NA,16,4,6
"485",tianjin,"2019/1/29",80,90,NA,35,17,17
"486",tianjin,"2019/1/30",173,85,NA,23,7,11
"487",tianjin,"2019/1/31",133,36,NA,11,5,6
"488",tianjin,"2019/2/1",69,89,NA,21,10,11
"489",tianjin,"2019/2/2",163,95,NA,22,7,16
"490",tianjin,"2019/2/3",187,110,NA,12,3,10
"491",tianjin,"2019/2/4",132,118,NA,15,10,13
"492",tianjin,"2019/2/5",150,148,NA,17,9,18
"493",tianjin,"2019/2/6",199,57,NA,10,8,11
"494",tianjin,"2019/2/7",110,31,NA,5,2,4
"495",tianjin,"2019/2/8",52,36,NA,13,6,6
"496",tianjin,"2019/2/9",80,26,NA,8,3,4
"497",tianjin,"2019/2/10",66,43,NA,15,6,7
"498",tianjin,"2019/2/11",106,84,NA,16,7,12
"499",tianjin,"2019/2/12",170,55,NA,17,5,11
"500",tianjin,"2019/2/13",122,50,NA,16,8,12
"501",tianjin,"2019/2/14",127,27,NA,13,4,6
"502",tianjin,"2019/2/15",79,28,NA,10,2,4
"503",tianjin,"2019/2/16",75,17,NA,8,2,3
"504",tianjin,"2019/2/17",36,21,NA,12,4,5
"505",tianjin,"2019/2/18",52,73,NA,32,10,14
"506",tianjin,"2019/2/19",170,70,NA,19,4,14
"507",tianjin,"2019/2/20",198,95,NA,24,4,16
"508",tianjin,"2019/2/21",187,143,NA,31,5,19
"509",tianjin,"2019/2/22",250,197,NA,38,7,23
"510",tianjin,"2019/2/23",312,69,NA,32,8,13
"511",tianjin,"2019/2/24",158,117,NA,50,13,23
"512",tianjin,"2019/2/25",244,53,NA,30,10,18
"513",tianjin,"2019/2/26",131,49,NA,34,7,12
"514",tianjin,"2019/2/27",91,65,NA,33,8,14
"515",tianjin,"2019/2/28",146,114,NA,38,10,16
"516",tianjin,"2019/3/1",223,95,NA,33,8,11
"517",tianjin,"2019/3/2",193,95,NA,28,8,10
"518",tianjin,"2019/3/3",197,97,NA,25,8,10
"519",tianjin,"2019/3/4",207,103,NA,28,6,12
"520",tianjin,"2019/3/5",204,65,NA,28,6,11
"521",tianjin,"2019/3/6",168,43,NA,9,2,5
"522",tianjin,"2019/3/7",62,53,NA,21,4,8
"523",tianjin,"2019/3/8",122,63,NA,23,6,6
"524",tianjin,"2019/3/9",151,69,NA,27,9,10
"525",tianjin,"2019/3/10",163,68,NA,35,7,10
"526",tianjin,"2019/3/11",154,39,NA,20,3,7
"527",tianjin,"2019/3/12",122,26,NA,8,2,4
"528",tianjin,"2019/3/13",53,34,NA,14,4,5
"529",tianjin,"2019/3/14",74,50,NA,20,5,16
"530",tianjin,"2019/3/15",95,35,NA,10,3,4
"531",tianjin,"2019/3/16",34,58,NA,22,7,7
"532",tianjin,"2019/3/17",94,64,NA,27,8,9
"533",tianjin,"2019/3/18",134,85,NA,23,12,10
"534",tianjin,"2019/3/19",168,70,NA,17,8,8
"535",tianjin,"2019/3/20",150,68,NA,28,7,15
"536",tianjin,"2019/3/21",145,32,NA,9,2,5
"537",tianjin,"2019/3/22",31,31,NA,19,3,4
"538",tianjin,"2019/3/23",54,32,NA,8,3,3
"539",tianjin,"2019/3/24",31,59,NA,17,6,5
"540",tianjin,"2019/3/25",101,66,NA,21,6,6
"541",tianjin,"2019/3/26",114,88,NA,30,9,11
"542",tianjin,"2019/3/27",157,84,NA,25,7,11
"543",tianjin,"2019/3/28",139,37,NA,13,4,4
"544",tianjin,"2019/3/29",55,58,NA,19,6,6
"545",tianjin,"2019/3/30",65,39,NA,6,2,2
"546",tianjin,"2019/3/31",22,34,NA,16,3,3
"547",tianjin,"2019/4/1",43,41,NA,16,10,9
"548",tianjin,"2018/10/2",44,27,NA,16,2,4
"549",tianjin,"2018/10/3",50,48,NA,28,4,5
"550",tianjin,"2018/10/4",85,60,NA,23,11,8
"551",tianjin,"2018/10/5",130,60,NA,22,9,7
"552",tianjin,"2018/10/6",139,43,NA,13,3,4
"553",tianjin,"2018/10/7",60,47,NA,22,3,5
"554",tianjin,"2018/10/8",66,52,NA,29,6,6
"555",tianjin,"2018/10/9",99,30,NA,9,1,2
"556",tianjin,"2018/10/10",35,30,NA,15,2,4
"557",tianjin,"2018/10/11",47,27,NA,16,2,3
"558",tianjin,"2018/10/12",54,64,NA,32,6,9
"559",tianjin,"2018/10/13",162,85,NA,33,11,12
"560",tianjin,"2018/10/14",163,78,NA,35,6,8
"561",tianjin,"2018/10/15",165,81,NA,34,8,13
"562",tianjin,"2018/10/16",171,45,NA,22,4,15
"563",tianjin,"2018/10/17",136,50,NA,28,12,14
"564",tianjin,"2018/10/18",101,53,NA,30,7,12
"565",tianjin,"2018/10/19",118,59,NA,31,7,8
"566",tianjin,"2018/10/20",137,69,NA,31,11,10
"567",tianjin,"2018/10/21",163,82,NA,38,9,11
"568",tianjin,"2018/10/22",177,81,NA,25,7,9
"569",tianjin,"2018/10/23",167,44,NA,18,3,4
"570",tianjin,"2018/10/24",57,91,NA,39,11,13
"571",tianjin,"2018/10/25",159,95,NA,42,9,13
"572",tianjin,"2018/10/26",182,47,NA,9,2,2
"573",tianjin,"2018/10/27",43,38,NA,17,4,3
"574",tianjin,"2018/10/28",56,41,NA,12,3,3
"575",tianjin,"2018/10/29",47,29,NA,12,2,3
"576",tianjin,"2018/10/30",35,49,NA,24,3,6
"577",tianjin,"2018/10/31",82,51,NA,28,7,8
"578",tianjin,"2018/11/1",103,67,NA,39,8,15
"579",tianjin,"2018/11/2",153,77,NA,42,18,15
"580",tianjin,"2018/11/3",174,89,NA,39,13,15
"581",tianjin,"2018/11/4",191,103,NA,30,6,12
"582",tianjin,"2018/11/5",163,39,NA,14,5,7
"583",tianjin,"2018/11/6",73,36,NA,21,3,6
"584",tianjin,"2018/11/7",82,56,NA,30,6,8
"585",tianjin,"2018/11/8",119,61,NA,26,9,11
"586",tianjin,"2018/11/9",147,50,NA,19,4,7
"587",tianjin,"2018/11/10",134,49,NA,19,7,9
"588",tianjin,"2018/11/11",60,46,NA,22,5,9
"589",tianjin,"2018/11/12",99,69,NA,30,8,13
"590",tianjin,"2018/11/13",165,77,NA,35,12,18
"591",tianjin,"2018/11/14",198,NA,NA,35,8,23
"592",tianjin,"2018/11/15",231,33,NA,25,5,18
"593",tianjin,"2018/11/16",175,20,NA,16,4,4
"594",tianjin,"2018/11/17",56,54,NA,26,9,8
"595",tianjin,"2018/11/18",137,78,NA,26,5,9
"596",tianjin,"2018/11/19",149,84,NA,33,9,14
"597",tianjin,"2018/11/20",172,74,NA,29,8,12
"598",tianjin,"2018/11/21",152,42,NA,19,5,10
"599",tianjin,"2018/11/22",84,60,NA,28,6,10
"600",tianjin,"2018/11/23",131,82,NA,36,13,17
"601",tianjin,"2018/11/24",168,80,NA,30,10,14
"602",tianjin,"2018/11/25",175,117,NA,45,12,18
"603",tianjin,"2018/11/26",234,168,NA,37,8,20
"604",tianjin,"2018/11/27",309,228,NA,27,4,11
"605",tianjin,"2018/11/28",173,116,NA,34,10,10
"606",tianjin,"2018/11/29",131,72,NA,24,9,7
"607",tianjin,"2018/11/30",97,94,NA,31,7,9
"608",tianjin,"2018/12/1",122,129,NA,42,12,20
"609",tianjin,"2018/12/2",186,92,NA,35,8,23
"610",tianjin,"2018/12/3",184,201,NA,14,3,9
"611",tianjin,"2018/12/4",127,69,NA,18,4,4
"612",tianjin,"2018/12/5",60,69,NA,25,6,5
"613",tianjin,"2018/12/6",87,41,NA,14,5,5
"614",tianjin,"2018/12/7",65,29,NA,12,3,2
"615",tianjin,"2018/12/8",44,40,NA,16,4,3
"616",tianjin,"2018/12/9",49,59,NA,24,10,7
"617",tianjin,"2018/12/10",127,63,NA,38,12,11
"618",tianjin,"2018/12/11",145,56,NA,21,5,7
"619",tianjin,"2018/12/12",90,80,NA,31,12,11
"620",tianjin,"2018/12/13",140,47,NA,23,6,7
"621",tianjin,"2018/12/14",79,53,NA,33,12,10
"622",tianjin,"2018/12/15",124,102,NA,36,14,15
"623",tianjin,"2018/12/16",199,176,NA,59,18,25
"624",tianjin,"2018/12/17",313,53,NA,25,6,7
"625",tianjin,"2018/12/18",96,65,NA,29,9,12
"626",tianjin,"2018/12/19",116,65,NA,37,7,12
"627",tianjin,"2018/12/20",117,72,NA,40,9,14
"628",tianjin,"2018/12/21",134,77,NA,34,10,12
"629",tianjin,"2018/12/22",135,74,NA,32,9,13
"630",tianjin,"2018/12/23",134,49,NA,12,4,6
"631",tianjin,"2018/12/24",51,67,NA,29,11,12
"632",tianjin,"2018/12/25",127,67,NA,25,9,13
"633",tianjin,"2018/12/26",111,50,NA,19,7,9
"634",tianjin,"2018/12/27",70,49,NA,11,3,5
"635",tianjin,"2018/12/28",47,45,NA,12,3,4
"636",tianjin,"2018/12/29",46,44,NA,21,6,5
"637",tianjin,"2018/12/30",77,42,NA,26,7,8
"638",tianjin,"2018/12/31",79,NA,NA,NA,NA,NA
"639",tianjin,"2018/7/2",125,45,NA,9,2,7
"640",tianjin,"2018/7/3",102,40,NA,11,1,6
"641",tianjin,"2018/7/4",83,57,NA,13,3,8
"642",tianjin,"2018/7/5",115,72,NA,13,2,8
"643",tianjin,"2018/7/6",118,60,NA,14,10,17
"644",tianjin,"2018/7/7",136,46,NA,11,6,9
"645",tianjin,"2018/7/8",97,46,NA,7,1,6
"646",tianjin,"2018/7/9",127,33,NA,11,4,6
"647",tianjin,"2018/7/10",98,27,NA,9,2,5
"648",tianjin,"2018/7/11",69,39,NA,11,2,6
"649",tianjin,"2018/7/12",93,59,NA,13,1,10
"650",tianjin,"2018/7/13",129,41,NA,14,1,6
"651",tianjin,"2018/7/14",104,32,NA,8,1,7
"652",tianjin,"2018/7/15",91,47,NA,7,1,6
"653",tianjin,"2018/7/16",107,54,NA,7,1,7
"654",tianjin,"2018/7/17",119,55,NA,11,1,8
"655",tianjin,"2018/7/18",121,57,NA,9,1,7
"656",tianjin,"2018/7/19",117,70,NA,10,2,7
"657",tianjin,"2018/7/20",139,61,NA,9,2,6
"658",tianjin,"2018/7/21",122,64,NA,7,4,7
"659",tianjin,"2018/7/22",112,72,NA,11,6,9
"660",tianjin,"2018/7/23",134,47,NA,11,4,5
"661",tianjin,"2018/7/24",102,28,NA,3,NA,5
"662",tianjin,"2018/7/25",47,36,NA,7,1,13
"663",tianjin,"2018/7/26",70,43,NA,7,2,14
"664",tianjin,"2018/7/27",93,47,NA,6,3,8
"665",tianjin,"2018/7/28",114,53,NA,8,4,11
"666",tianjin,"2018/7/29",128,55,NA,8,3,10
"667",tianjin,"2018/7/30",152,55,NA,9,4,14
"668",tianjin,"2018/7/31",131,56,NA,11,2,9
"669",tianjin,"2018/8/1",130,74,NA,12,3,14
"670",tianjin,"2018/8/2",152,51,NA,10,5,20
"671",tianjin,"2018/8/3",145,62,NA,10,5,12
"672",tianjin,"2018/8/4",127,53,NA,7,5,10
"673",tianjin,"2018/8/5",115,43,NA,5,1,7
"674",tianjin,"2018/8/6",76,41,NA,9,2,9
"675",tianjin,"2018/8/7",67,38,NA,12,1,12
"676",tianjin,"2018/8/8",96,17,NA,10,NA,13
"677",tianjin,"2018/8/9",90,36,NA,9,1,12
"678",tianjin,"2018/8/10",72,56,NA,14,2,11
"679",tianjin,"2018/8/11",124,55,NA,10,4,10
"680",tianjin,"2018/8/12",132,54,NA,7,2,9
"681",tianjin,"2018/8/13",130,51,NA,8,2,8
"682",tianjin,"2018/8/14",119,12,NA,8,1,6
"683",tianjin,"2018/8/15",40,23,NA,4,2,5
"684",tianjin,"2018/8/16",42,40,NA,7,7,5
"685",tianjin,"2018/8/17",54,47,NA,12,6,6
"686",tianjin,"2018/8/18",65,51,NA,12,5,10
"687",tianjin,"2018/8/19",92,21,NA,8,2,5
"688",tianjin,"2018/8/20",52,31,NA,3,2,6
"689",tianjin,"2018/8/21",65,34,NA,7,2,4
"690",tianjin,"2018/8/22",62,44,NA,21,4,9
"691",tianjin,"2018/8/23",72,53,NA,16,6,9
"692",tianjin,"2018/8/24",106,46,NA,14,6,11
"693",tianjin,"2018/8/25",91,51,NA,14,6,8
"694",tianjin,"2018/8/26",91,64,NA,15,7,12
"695",tianjin,"2018/8/27",118,49,NA,13,6,8
"696",tianjin,"2018/8/28",86,51,NA,12,3,8
"697",tianjin,"2018/8/29",90,37,NA,11,2,5
"698",tianjin,"2018/8/30",67,36,NA,19,2,7
"699",tianjin,"2018/8/31",64,38,NA,19,3,8
"700",tianjin,"2018/9/1",95,37,NA,12,4,8
"701",tianjin,"2018/9/2",88,37,NA,11,3,8
"702",tianjin,"2018/9/3",106,13,NA,13,4,7
"703",tianjin,"2018/9/4",118,29,NA,11,2,3
"704",tianjin,"2018/9/5",28,53,NA,20,5,8
"705",tianjin,"2018/9/6",61,59,NA,11,5,4
"706",tianjin,"2018/9/7",67,30,NA,13,2,3
"707",tianjin,"2018/9/8",28,29,NA,12,3,4
"708",tianjin,"2018/9/9",34,38,NA,15,6,5
"709",tianjin,"2018/9/10",48,57,NA,21,10,10
"710",tianjin,"2018/9/11",84,51,NA,12,7,6
"711",tianjin,"2018/9/12",92,61,NA,17,9,10
"712",tianjin,"2018/9/13",120,70,NA,20,5,11
"713",tianjin,"2018/9/14",133,70,NA,19,3,8
"714",tianjin,"2018/9/15",153,43,NA,13,4,8
"715",tianjin,"2018/9/16",86,36,NA,18,4,7
"716",tianjin,"2018/9/17",43,60,NA,25,6,8
"717",tianjin,"2018/9/18",94,57,NA,18,6,7
"718",tianjin,"2018/9/19",117,62,NA,21,3,11
"719",tianjin,"2018/9/20",158,40,NA,16,6,11
"720",tianjin,"2018/9/21",107,48,NA,15,4,9
"721",tianjin,"2018/9/22",85,47,NA,17,4,6
"722",tianjin,"2018/9/23",51,34,NA,10,2,5
"723",tianjin,"2018/9/24",27,26,NA,10,4,6
"724",tianjin,"2018/9/25",31,29,NA,15,3,7
"725",tianjin,"2018/9/26",39,48,NA,23,6,9
"726",tianjin,"2018/9/27",75,54,NA,24,8,14
"727",tianjin,"2018/9/28",108,52,NA,20,2,8
"728",tianjin,"2018/9/29",130,32,NA,14,3,6
"729",tianjin,"2018/9/30",57,30,NA,14,3,2
"730",tianjin,"2018/10/1",47,30,NA,15,2,3
"731",tianjin,"2018/4/2",221,130,NA,22,6,14
"732",tianjin,"2018/4/3",213,103,NA,11,2,5
"733",tianjin,"2018/4/4",57,34,NA,17,2,9
"734",tianjin,"2018/4/5",83,61,NA,15,1,7
"735",tianjin,"2018/4/6",121,64,NA,8,1,4
"736",tianjin,"2018/4/7",72,33,NA,11,1,4
"737",tianjin,"2018/4/8",45,50,NA,20,6,9
"738",tianjin,"2018/4/9",90,92,NA,35,10,13
"739",tianjin,"2018/4/10",158,103,NA,25,7,13
"740",tianjin,"2018/4/11",125,39,NA,15,2,6
"741",tianjin,"2018/4/12",56,73,NA,24,4,8
"742",tianjin,"2018/4/13",83,50,NA,24,3,8
"743",tianjin,"2018/4/14",91,105,NA,8,1,3
"744",tianjin,"2018/4/15",73,92,NA,15,1,3
"745",tianjin,"2018/4/16",75,106,NA,21,6,8
"746",tianjin,"2018/4/17",149,127,NA,17,6,9
"747",tianjin,"2018/4/18",154,121,NA,17,5,9
"748",tianjin,"2018/4/19",155,107,NA,17,6,11
"749",tianjin,"2018/4/20",155,102,NA,28,5,14
"750",tianjin,"2018/4/21",165,80,NA,21,4,12
"751",tianjin,"2018/4/22",146,27,NA,10,1,7
"752",tianjin,"2018/4/23",53,36,NA,17,1,7
"753",tianjin,"2018/4/24",71,38,NA,21,NA,6
"754",tianjin,"2018/4/25",77,57,NA,22,5,8
"755",tianjin,"2018/4/26",121,88,NA,27,9,12
"756",tianjin,"2018/4/27",169,124,NA,18,4,6
"757",tianjin,"2018/4/28",99,102,NA,14,7,10
"758",tianjin,"2018/4/29",175,73,NA,17,4,8
"759",tianjin,"2018/4/30",131,61,NA,13,3,9
"760",tianjin,"2018/5/1",78,84,NA,19,6,11
"761",tianjin,"2018/5/2",125,40,NA,12,1,6
"762",tianjin,"2018/5/3",96,44,NA,12,1,3
"763",tianjin,"2018/5/4",64,69,NA,16,6,7
"764",tianjin,"2018/5/5",93,92,NA,14,4,8
"765",tianjin,"2018/5/6",85,86,NA,15,3,9
"766",tianjin,"2018/5/7",128,81,NA,16,4,7
"767",tianjin,"2018/5/8",106,66,NA,23,5,8
"768",tianjin,"2018/5/9",81,68,NA,25,6,8
"769",tianjin,"2018/5/10",107,90,NA,15,5,7
"770",tianjin,"2018/5/11",133,75,NA,19,5,8
"771",tianjin,"2018/5/12",156,72,NA,11,3,7
"772",tianjin,"2018/5/13",160,62,NA,15,3,9
"773",tianjin,"2018/5/14",128,90,NA,16,4,10
"774",tianjin,"2018/5/15",145,80,NA,18,5,12
"775",tianjin,"2018/5/16",143,63,NA,19,1,13
"776",tianjin,"2018/5/17",152,62,NA,12,6,8
"777",tianjin,"2018/5/18",89,66,NA,20,10,12
"778",tianjin,"2018/5/19",117,64,NA,20,5,11
"779",tianjin,"2018/5/20",99,49,NA,19,2,8
"780",tianjin,"2018/5/21",121,41,NA,15,2,9
"781",tianjin,"2018/5/22",95,107,NA,10,1,5
"782",tianjin,"2018/5/23",117,185,NA,14,4,6
"783",tianjin,"2018/5/24",141,96,NA,11,3,6
"784",tianjin,"2018/5/25",124,80,NA,9,3,7
"785",tianjin,"2018/5/26",131,85,NA,12,4,10
"786",tianjin,"2018/5/27",156,96,NA,9,1,3
"787",tianjin,"2018/5/28",111,122,NA,12,3,4
"788",tianjin,"2018/5/29",94,61,NA,19,3,8
"789",tianjin,"2018/5/30",78,61,NA,17,4,8
"790",tianjin,"2018/5/31",79,62,NA,22,5,7
"791",tianjin,"2018/6/1",88,65,NA,20,8,7
"792",tianjin,"2018/6/2",99,74,NA,19,10,9
"793",tianjin,"2018/6/3",118,90,NA,14,5,8
"794",tianjin,"2018/6/4",136,67,NA,16,3,7
"795",tianjin,"2018/6/5",103,99,NA,14,7,8
"796",tianjin,"2018/6/6",113,109,NA,14,6,9
"797",tianjin,"2018/6/7",136,53,NA,13,2,9
"798",tianjin,"2018/6/8",110,35,NA,15,1,4
"799",tianjin,"2018/6/9",51,29,NA,13,1,5
"800",tianjin,"2018/6/10",58,35,NA,10,1,8
"801",tianjin,"2018/6/11",83,56,NA,12,2,7
"802",tianjin,"2018/6/12",142,61,NA,14,3,7
"803",tianjin,"2018/6/13",132,38,NA,14,1,8
"804",tianjin,"2018/6/14",105,49,NA,13,3,11
"805",tianjin,"2018/6/15",127,37,NA,13,2,13
"806",tianjin,"2018/6/16",109,59,NA,12,2,7
"807",tianjin,"2018/6/17",130,49,NA,15,2,7
"808",tianjin,"2018/6/18",112,75,NA,14,2,9
"809",tianjin,"2018/6/19",158,56,NA,11,1,8
"810",tianjin,"2018/6/20",127,49,NA,15,2,8
"811",tianjin,"2018/6/21",111,69,NA,23,4,10
"812",tianjin,"2018/6/22",125,69,NA,17,2,9
"813",tianjin,"2018/6/23",144,65,NA,13,2,7
"814",tianjin,"2018/6/24",108,60,NA,12,2,6
"815",tianjin,"2018/6/25",102,77,NA,19,4,11
"816",tianjin,"2018/6/26",142,59,NA,11,NA,9
"817",tianjin,"2018/6/27",137,53,NA,11,2,7
"818",tianjin,"2018/6/28",112,28,NA,10,2,3
"819",tianjin,"2018/6/29",42,57,NA,12,5,7
"820",tianjin,"2018/6/30",73,63,NA,12,6,7
"821",tianjin,"2018/7/1",107,57,NA,12,3,13
"822",tianjin,"2018/1/2",131,46,NA,26,11,12
"823",tianjin,"2018/1/3",111,20,NA,13,2,3
"824",tianjin,"2018/1/4",38,31,NA,21,7,8
"825",tianjin,"2018/1/5",60,82,NA,35,13,14
"826",tianjin,"2018/1/6",153,64,NA,36,13,17
"827",tianjin,"2018/1/7",117,92,NA,41,23,24
"828",tianjin,"2018/1/8",191,50,NA,9,3,4
"829",tianjin,"2018/1/9",56,47,NA,16,5,7
"830",tianjin,"2018/1/10",67,20,NA,8,2,3
"831",tianjin,"2018/1/11",29,21,NA,13,4,4
"832",tianjin,"2018/1/12",34,69,NA,29,16,13
"833",tianjin,"2018/1/13",150,83,NA,33,14,15
"834",tianjin,"2018/1/14",176,98,NA,38,13,17
"835",tianjin,"2018/1/15",194,56,NA,29,9,15
"836",tianjin,"2018/1/16",122,67,NA,28,5,12
"837",tianjin,"2018/1/17",93,83,NA,37,13,20
"838",tianjin,"2018/1/18",151,69,NA,37,8,17
"839",tianjin,"2018/1/19",133,104,NA,47,16,24
"840",tianjin,"2018/1/20",197,71,NA,36,10,17
"841",tianjin,"2018/1/21",141,49,NA,19,5,6
"842",tianjin,"2018/1/22",68,47,NA,23,11,14
"843",tianjin,"2018/1/23",124,32,NA,12,3,6
"844",tianjin,"2018/1/24",59,43,NA,27,7,10
"845",tianjin,"2018/1/25",102,48,NA,27,10,13
"846",tianjin,"2018/1/26",116,46,NA,26,12,8
"847",tianjin,"2018/1/27",136,57,NA,27,28,11
"848",tianjin,"2018/1/28",157,45,NA,17,6,7
"849",tianjin,"2018/1/29",78,59,NA,17,4,7
"850",tianjin,"2018/1/30",75,60,NA,29,12,14
"851",tianjin,"2018/1/31",137,56,NA,15,4,7
"852",tianjin,"2018/2/1",52,72,NA,26,14,14
"853",tianjin,"2018/2/2",127,36,NA,7,2,3
"854",tianjin,"2018/2/3",35,22,NA,9,2,4
"855",tianjin,"2018/2/4",41,25,NA,13,4,5
"856",tianjin,"2018/2/5",47,25,NA,10,4,8
"857",tianjin,"2018/2/6",46,39,NA,19,7,7
"858",tianjin,"2018/2/7",87,55,NA,20,9,12
"859",tianjin,"2018/2/8",110,53,NA,25,10,12
"860",tianjin,"2018/2/9",128,102,NA,20,8,9
"861",tianjin,"2018/2/10",111,37,NA,10,3,6
"862",tianjin,"2018/2/11",36,53,NA,15,4,5
"863",tianjin,"2018/2/12",47,57,NA,17,6,8
"864",tianjin,"2018/2/13",74,75,NA,25,18,13
"865",tianjin,"2018/2/14",143,50,NA,12,6,8
"866",tianjin,"2018/2/15",84,81,NA,16,18,13
"867",tianjin,"2018/2/16",157,107,NA,15,19,12
"868",tianjin,"2018/2/17",174,70,NA,22,22,19
"869",tianjin,"2018/2/18",153,83,NA,25,12,20
"870",tianjin,"2018/2/19",173,92,NA,18,6,19
"871",tianjin,"2018/2/20",184,73,NA,17,9,17
"872",tianjin,"2018/2/21",157,77,NA,20,12,19
"873",tianjin,"2018/2/22",166,79,NA,22,8,13
"874",tianjin,"2018/2/23",151,90,NA,26,14,14
"875",tianjin,"2018/2/24",158,30,NA,10,4,4
"876",tianjin,"2018/2/25",38,41,NA,19,12,7
"877",tianjin,"2018/2/26",95,106,NA,31,12,18
"878",tianjin,"2018/2/27",201,97,NA,23,7,15
"879",tianjin,"2018/2/28",191,94,NA,22,8,12
"880",tianjin,"2018/3/1",181,41,NA,9,6,6
"881",tianjin,"2018/3/2",45,79,NA,24,13,13
"882",tianjin,"2018/3/3",130,97,NA,19,5,13
"883",tianjin,"2018/3/4",189,102,NA,15,4,8
"884",tianjin,"2018/3/5",102,59,NA,21,9,9
"885",tianjin,"2018/3/6",83,45,NA,21,8,8
"886",tianjin,"2018/3/7",72,53,NA,25,7,10
"887",tianjin,"2018/3/8",102,50,NA,22,10,13
"888",tianjin,"2018/3/9",115,64,NA,24,11,10
"889",tianjin,"2018/3/10",136,86,NA,28,9,14
"890",tianjin,"2018/3/11",150,63,NA,25,6,10
"891",tianjin,"2018/3/12",141,95,NA,36,9,16
"892",tianjin,"2018/3/13",196,191,NA,60,15,29
"893",tianjin,"2018/3/14",342,94,NA,37,10,19
"894",tianjin,"2018/3/15",203,78,NA,13,5,9
"895",tianjin,"2018/3/16",102,39,NA,20,7,8
"896",tianjin,"2018/3/17",68,38,NA,31,14,9
"897",tianjin,"2018/3/18",99,69,NA,30,3,10
"898",tianjin,"2018/3/19",163,66,NA,27,6,12
"899",tianjin,"2018/3/20",146,43,NA,16,5,5
"900",tianjin,"2018/3/21",59,50,NA,23,8,7
"901",tianjin,"2018/3/22",83,67,NA,31,13,12
"902",tianjin,"2018/3/23",146,106,NA,43,13,15
"903",tianjin,"2018/3/24",193,93,NA,43,9,18
"904",tianjin,"2018/3/25",217,71,NA,29,11,10
"905",tianjin,"2018/3/26",167,79,NA,20,10,9
"906",tianjin,"2018/3/27",162,88,NA,18,8,9
"907",tianjin,"2018/3/28",147,284,NA,15,5,8
"908",tianjin,"2018/3/29",129,83,NA,20,8,9
"909",tianjin,"2018/3/30",74,62,NA,34,7,8
"910",tianjin,"2018/3/31",121,104,NA,41,9,19
"911",tianjin,"2018/4/1",183,128,NA,46,5,18
"912",tianjin,"2017/10/2",141,49,NA,12,6,6
"913",tianjin,"2017/10/3",51,36,NA,16,6,6
"914",tianjin,"2017/10/4",60,53,NA,16,6,6
"915",tianjin,"2017/10/5",116,51,NA,13,5,6
"916",tianjin,"2017/10/6",103,61,NA,18,6,6
"917",tianjin,"2017/10/7",131,76,NA,29,7,12
"918",tianjin,"2017/10/8",172,NA,NA,21,2,8
"919",tianjin,"2017/10/9",167,7,NA,13,2,6
"920",tianjin,"2017/10/10",95,12,NA,11,2,4
"921",tianjin,"2017/10/11",35,41,NA,19,2,6
"922",tianjin,"2017/10/12",67,50,NA,25,4,7
"923",tianjin,"2017/10/13",104,70,NA,30,5,11
"924",tianjin,"2017/10/14",166,51,NA,25,6,9
"925",tianjin,"2017/10/15",107,62,NA,28,6,9
"926",tianjin,"2017/10/16",152,39,NA,22,6,8
"927",tianjin,"2017/10/17",109,48,NA,30,6,8
"928",tianjin,"2017/10/18",96,45,NA,28,6,8
"929",tianjin,"2017/10/19",137,66,NA,25,4,15
"930",tianjin,"2017/10/20",160,74,NA,35,4,17
"931",tianjin,"2017/10/21",168,52,NA,29,5,13
"932",tianjin,"2017/10/22",136,43,NA,22,9,12
"933",tianjin,"2017/10/23",81,42,NA,24,6,9
"934",tianjin,"2017/10/24",77,56,NA,32,7,11
"935",tianjin,"2017/10/25",131,75,NA,38,8,13
"936",tianjin,"2017/10/26",162,107,NA,36,7,17
"937",tianjin,"2017/10/27",209,138,NA,39,4,22
"938",tianjin,"2017/10/28",256,59,NA,20,1,14
"939",tianjin,"2017/10/29",134,24,NA,14,3,3
"940",tianjin,"2017/10/30",44,49,NA,29,5,11
"941",tianjin,"2017/10/31",101,72,NA,37,7,10
"942",tianjin,"2017/11/1",154,78,NA,39,6,14
"943",tianjin,"2017/11/2",151,90,NA,45,11,18
"944",tianjin,"2017/11/3",181,27,NA,28,6,10
"945",tianjin,"2017/11/4",96,53,NA,34,5,11
"946",tianjin,"2017/11/5",116,61,NA,31,7,10
"947",tianjin,"2017/11/6",146,74,NA,39,10,13
"948",tianjin,"2017/11/7",165,82,NA,34,3,16
"949",tianjin,"2017/11/8",145,34,NA,29,5,11
"950",tianjin,"2017/11/9",59,65,NA,33,8,13
"951",tianjin,"2017/11/10",121,49,NA,15,4,8
"952",tianjin,"2017/11/11",64,33,NA,19,3,8
"953",tianjin,"2017/11/12",81,77,NA,35,12,16
"954",tianjin,"2017/11/13",160,69,NA,26,6,14
"955",tianjin,"2017/11/14",110,24,NA,16,1,6
"956",tianjin,"2017/11/15",36,35,NA,23,2,9
"957",tianjin,"2017/11/16",66,57,NA,34,7,12
